lattice_type,variant,L,bootstrap,Tc
triangular,ec,1024,37,3.644307362
triangular,ec,1024,38,3.64425745
triangular,ec,1024,39,3.644117703
triangular,ec,1024,40,3.644596879
triangular,ec,1024,41,3.643888143
triangular,ec,1024,42,3.644127685
triangular,ec,1024,43,3.644227503
triangular,ec,1024,44,3.643888143
triangular,ec,1024,45,3.644077778
triangular,ec,1024,46,3.644047834
triangular,ec,1024,47,3.644077778
triangular,ec,1024,48,3.64425745
triangular,ec,1024,49,3.644167612
triangular,ec,1024,50,3.644147648
triangular,ec,1024,51,3.644167612
triangular,ec,1024,52,3.643908104
triangular,ec,1024,53,3.644087759
triangular,ec,1024,54,3.644117703
triangular,ec,1024,55,3.644267432
triangular,ec,1024,56,3.644357275
triangular,ec,1024,57,3.644137667
triangular,ec,1024,58,3.644137667
triangular,ec,1024,59,3.644047834
triangular,ec,1024,60,3.643987949
triangular,ec,1024,61,3.644317344
triangular,ec,1024,62,3.644576911
triangular,ec,1024,63,3.644207539
triangular,ec,1024,64,3.64400791
triangular,ec,1024,65,3.644447123
triangular,ec,1024,66,3.643868183
triangular,ec,1024,67,3.644217521
triangular,ec,1024,68,3.644197557
triangular,ec,1024,69,3.644227503
triangular,ec,1024,70,3.644247468
triangular,ec,1024,71,3.644187575
triangular,ec,1024,72,3.644187575
triangular,ec,1024,73,3.643828263
triangular,ec,1024,74,3.644347293
triangular,ec,1024,75,3.644197557
triangular,ec,1024,76,3.644107722
triangular,ec,1024,77,3.644237485
triangular,ec,1024,78,3.644207539
triangular,ec,1024,79,3.644207539
triangular,ec,1024,80,3.644167612
triangular,ec,1024,81,3.644067797
triangular,ec,1024,82,3.644207539
triangular,ec,1024,83,3.644017891
triangular,ec,1024,84,3.644127685
triangular,ec,1024,85,3.644367258
triangular,ec,1024,86,3.644037853
triangular,ec,1024,87,3.644277415
triangular,ec,1024,88,3.644087759
triangular,ec,1024,89,3.644167612
triangular,ec,1024,90,3.64425745
triangular,ec,1024,91,3.64433731
triangular,ec,1024,92,3.644177593
triangular,ec,1024,93,3.644287397
triangular,ec,1024,94,3.643948026
triangular,ec,1024,95,3.644227503
triangular,ec,1024,96,3.64415763
triangular,ec,1024,97,3.644177593
triangular,ec,1024,98,3.644067797
triangular,ec,1024,99,3.644417173
triangular,ec,1024,100,3.644247468
triangular,ec,1024,101,3.644297379
triangular,ec,1024,102,3.64400791
triangular,ec,1024,103,3.643997929
triangular,ec,1024,104,3.644397207
triangular,ec,1024,105,3.644187575
triangular,ec,1024,106,3.644107722
triangular,ec,1024,107,3.644117703
triangular,ec,1024,108,3.644197557
triangular,ec,1024,109,3.64425745
triangular,ec,1024,110,3.644017891
triangular,ec,1024,111,3.644067797
triangular,ec,1024,112,3.644367258
triangular,ec,1024,113,3.644037853
triangular,ec,1024,114,3.644217521
triangular,ec,1024,115,3.643878163
triangular,ec,1024,116,3.644167612
triangular,ec,1024,117,3.644197557
triangular,ec,1024,118,3.644427156
triangular,ec,1024,119,3.644207539
triangular,ec,1024,120,3.644217521
triangular,ec,1024,121,3.644147648
triangular,ec,1024,122,3.644127685
triangular,ec,1024,123,3.644247468
triangular,ec,1024,124,3.644217521
triangular,ec,1024,125,3.644167612
triangular,ec,1024,126,3.644267432
triangular,ec,1024,127,3.644207539
triangular,ec,1024,128,3.644347293
triangular,ec,1024,129,3.644087759
triangular,ec,1024,130,3.644067797
triangular,ec,1024,131,3.643638654
triangular,ec,1024,132,3.644047834
triangular,ec,1024,133,3.644167612
triangular,ec,1024,134,3.64446709
triangular,ec,1024,135,3.644167612
triangular,ec,1024,136,3.644357275
triangular,ec,1024,137,3.64415763
triangular,ec,1024,138,3.64425745
triangular,ec,1024,139,3.644357275
triangular,ec,1024,140,3.64433731
triangular,ec,1024,141,3.644167612
triangular,ec,1024,142,3.644367258
triangular,ec,1024,143,3.644317344
triangular,ec,1024,144,3.643928065
triangular,ec,1024,145,3.644097741
triangular,ec,1024,146,3.644327327
triangular,ec,1024,147,3.644247468
triangular,ec,1024,148,3.644357275
triangular,ec,1024,149,3.644517007
triangular,ec,1024,150,3.644287397
triangular,ec,1024,151,3.644357275
triangular,ec,1024,152,3.644087759
triangular,ec,1024,153,3.644047834
triangular,ec,1024,154,3.644237485
triangular,ec,1024,155,3.643977968
triangular,ec,1024,156,3.644357275
triangular,ec,1024,157,3.64433731
triangular,ec,1024,158,3.644177593
triangular,ec,1024,159,3.644197557
triangular,ec,1024,160,3.644177593
triangular,ec,1024,161,3.644417173
triangular,ec,1024,162,3.644087759
triangular,ec,1024,163,3.643997929
triangular,ec,1024,164,3.644367258
triangular,ec,1024,165,3.644237485
triangular,ec,1024,166,3.644177593
triangular,ec,1024,167,3.643967987
triangular,ec,1024,168,3.644307362
triangular,ec,1024,169,3.644117703
triangular,ec,1024,170,3.644546959
triangular,ec,1024,171,3.644327327
triangular,ec,1024,172,3.644227503
triangular,ec,1024,173,3.644267432
triangular,ec,1024,174,3.644027872
triangular,ec,1024,175,3.643798323
triangular,ec,1024,176,3.643938045
triangular,ec,1024,177,3.644177593
triangular,ec,1024,178,3.64400791
triangular,ec,1024,179,3.644067797
triangular,ec,1024,180,3.644287397
triangular,ec,1024,181,3.644137667
triangular,ec,1024,182,3.644057815
triangular,ec,1024,183,3.64415763
triangular,ec,1024,184,3.644357275
triangular,ec,1024,185,3.644357275
triangular,ec,1024,186,3.643958006
triangular,ec,1024,187,3.644307362
triangular,ec,1024,188,3.644377241
triangular,ec,1024,189,3.644217521
triangular,ec,1024,190,3.644267432
triangular,ec,1024,191,3.644447123
triangular,ec,1024,192,3.644147648
triangular,ec,1024,193,3.644447123
triangular,ec,1024,194,3.644277415
triangular,ec,1024,195,3.644347293
triangular,ec,1024,196,3.644227503
triangular,ec,1024,197,3.644137667
triangular,ec,1024,198,3.644177593
triangular,ec,1024,199,3.644187575
triangular,ec,1536,0,3.643414791
triangular,ec,1536,1,3.643254717
triangular,ec,1536,2,3.64328473
triangular,ec,1536,3,3.643334752
triangular,ec,1536,4,3.643124667
triangular,ec,1536,5,3.643064647
triangular,ec,1536,6,3.643314743
triangular,ec,1536,7,3.643204697
triangular,ec,1536,8,3.643264721
triangular,ec,1536,9,3.643094657
triangular,ec,1536,10,3.643214701
triangular,ec,1536,11,3.643304738
triangular,ec,1536,12,3.643114664
triangular,ec,1536,13,3.643024635
triangular,ec,1536,14,3.643004629
triangular,ec,1536,15,3.643114664
triangular,ec,1536,16,3.643164681
triangular,ec,1536,17,3.643054644
triangular,ec,1536,18,3.643154678
triangular,ec,1536,19,3.643184689
triangular,ec,1536,20,3.643224705
triangular,ec,1536,21,3.643194693
triangular,ec,1536,22,3.643114664
triangular,ec,1536,23,3.643234709
triangular,ec,1536,24,3.643414791
triangular,ec,1536,25,3.643334752
triangular,ec,1536,26,3.64307465
triangular,ec,1536,27,3.643214701
triangular,ec,1536,28,3.643084654
triangular,ec,1536,29,3.643034638
triangular,ec,1536,30,3.643414791
triangular,ec,1536,31,3.643164681
triangular,ec,1536,32,3.643154678
triangular,ec,1536,33,3.643234709
triangular,ec,1536,34,3.643324748
triangular,ec,1536,35,3.642864595
triangular,ec,1536,36,3.643264721
triangular,ec,1536,37,3.643164681
triangular,ec,1536,38,3.642994627
triangular,ec,1536,39,3.643034638
triangular,ec,1536,40,3.643294734
triangular,ec,1536,41,3.643304738
triangular,ec,1536,42,3.643164681
triangular,ec,1536,43,3.64352485
triangular,ec,1536,44,3.642774579
triangular,ec,1536,45,3.643224705
triangular,ec,1536,46,3.643114664
triangular,ec,1536,47,3.642914606
triangular,ec,1536,48,3.643154678
triangular,ec,1536,49,3.643254717
triangular,ec,1536,50,3.643194693
triangular,ec,1536,51,3.643154678
triangular,ec,1536,52,3.643224705
triangular,ec,1536,53,3.643314743
triangular,ec,1536,54,3.643154678
triangular,ec,1536,55,3.643084654
triangular,ec,1536,56,3.643084654
triangular,ec,1536,57,3.643084654
triangular,ec,1536,58,3.643154678
triangular,ec,1536,59,3.642744575
triangular,ec,1536,60,3.643354761
triangular,ec,1536,61,3.643154678
triangular,ec,1536,62,3.643084654
triangular,ec,1536,63,3.643044641
triangular,ec,1536,64,3.643144674
triangular,ec,1536,65,3.643344757
triangular,ec,1536,66,3.643134671
triangular,ec,1536,67,3.643244713
triangular,ec,1536,68,3.643204697
triangular,ec,1536,69,3.642914606
triangular,ec,1536,70,3.643064647
triangular,ec,1536,71,3.643244713
triangular,ec,1536,72,3.643334752
triangular,ec,1536,73,3.643274725
triangular,ec,1536,74,3.643114664
triangular,ec,1536,75,3.642954616
triangular,ec,1536,76,3.643264721
triangular,ec,1536,77,3.643234709
triangular,ec,1536,78,3.642904604
triangular,ec,1536,79,3.642984624
triangular,ec,1536,80,3.643134671
triangular,ec,1536,81,3.643134671
triangular,ec,1536,82,3.643154678
triangular,ec,1536,83,3.643204697
triangular,ec,1536,84,3.643244713
triangular,ec,1536,85,3.643064647
triangular,ec,1536,86,3.643224705
triangular,ec,1536,87,3.643144674
triangular,ec,1536,88,3.643234709
triangular,ec,1536,89,3.643174685
triangular,ec,1536,90,3.643294734
triangular,ec,1536,91,3.643274725
triangular,ec,1536,92,3.642984624
triangular,ec,1536,93,3.643364766
triangular,ec,1536,94,3.643224705
triangular,ec,1536,95,3.64307465
triangular,ec,1536,96,3.643114664
triangular,ec,1536,97,3.643024635
triangular,ec,1536,98,3.643024635
triangular,ec,1536,99,3.643134671
triangular,ec,1536,100,3.643124667
triangular,ec,1536,101,3.643044641
triangular,ec,1536,102,3.642984624
triangular,ec,1536,103,3.64310466
triangular,ec,1536,104,3.643194693
triangular,ec,1536,105,3.643304738
triangular,ec,1536,106,3.643214701
triangular,ec,1536,107,3.643174685
triangular,ec,1536,108,3.643154678
triangular,ec,1536,109,3.643194693
triangular,ec,1536,110,3.64328473
triangular,ec,1536,111,3.643154678
triangular,ec,1536,112,3.643154678
triangular,ec,1536,113,3.642994627
triangular,ec,1536,114,3.64310466
triangular,ec,1536,115,3.643304738
triangular,ec,1536,116,3.643304738
triangular,ec,1536,117,3.643154678
triangular,ec,1536,118,3.643034638
triangular,ec,1536,119,3.643204697
triangular,ec,1536,120,3.643164681
triangular,ec,1536,121,3.64328473
triangular,ec,1536,122,3.643194693
triangular,ec,1536,123,3.643094657
triangular,ec,1536,124,3.643314743
triangular,ec,1536,125,3.643204697
triangular,ec,1536,126,3.643394781
triangular,ec,1536,127,3.643174685
triangular,ec,1536,128,3.64328473
triangular,ec,1536,129,3.643114664
triangular,ec,1536,130,3.643134671
triangular,ec,1536,131,3.643394781
triangular,ec,1536,132,3.643194693
triangular,ec,1536,133,3.643024635
triangular,ec,1536,134,3.643224705
triangular,ec,1536,135,3.643374771
triangular,ec,1536,136,3.642724572
triangular,ec,1536,137,3.643214701
triangular,ec,1536,138,3.643214701
triangular,ec,1536,139,3.643324748
triangular,ec,1536,140,3.643164681
triangular,ec,1536,141,3.643244713
triangular,ec,1536,142,3.642844591
triangular,ec,1536,143,3.643054644
triangular,ec,1536,144,3.643214701
triangular,ec,1536,145,3.643424796
triangular,ec,1536,146,3.64310466
triangular,ec,1536,147,3.643034638
triangular,ec,1536,148,3.643194693
triangular,ec,1536,149,3.643244713
triangular,ec,1536,150,3.643154678
triangular,ec,1536,151,3.643444806
triangular,ec,1536,152,3.643094657
triangular,ec,1536,153,3.643174685
triangular,ec,1536,154,3.643044641
triangular,ec,1536,155,3.643324748
triangular,ec,1536,156,3.643334752
triangular,ec,1536,157,3.64310466
triangular,ec,1536,158,3.643304738
triangular,ec,1536,159,3.643214701
triangular,ec,1536,160,3.643264721
triangular,ec,1536,161,3.643054644
triangular,ec,1536,162,3.642994627
triangular,ec,1536,163,3.643304738
triangular,ec,1536,164,3.643154678
triangular,ec,1536,165,3.64310466
triangular,ec,1536,166,3.643064647
triangular,ec,1536,167,3.643164681
triangular,ec,1536,168,3.643414791
triangular,ec,1536,169,3.643234709
triangular,ec,1536,170,3.643194693
triangular,ec,1536,171,3.642944613
triangular,ec,1536,172,3.643244713
triangular,ec,1536,173,3.643114664
triangular,ec,1536,174,3.643164681
triangular,ec,1536,175,3.642814586
triangular,ec,1536,176,3.643004629
triangular,ec,1536,177,3.643334752
triangular,ec,1536,178,3.643254717
triangular,ec,1536,179,3.643174685
triangular,ec,1536,180,3.642944613
triangular,ec,1536,181,3.643194693
triangular,ec,1536,182,3.643234709
triangular,ec,1536,183,3.643134671
triangular,ec,1536,184,3.643154678
triangular,ec,1536,185,3.643064647
triangular,ec,1536,186,3.64328473
triangular,ec,1536,187,3.643324748
triangular,ec,1536,188,3.643144674
triangular,ec,1536,189,3.643124667
triangular,ec,1536,190,3.64310466
triangular,ec,1536,191,3.643204697
triangular,ec,1536,192,3.643394781
triangular,ec,1536,193,3.643114664
triangular,ec,1536,194,3.643084654
triangular,ec,1536,195,3.643264721
triangular,ec,1536,196,3.643244713
triangular,ec,1536,197,3.643274725
triangular,ec,1536,198,3.643274725
triangular,ec,1536,199,3.643374771
triangular,ec,2048,0,3.64259456
triangular,ec,2048,1,3.642404559
triangular,ec,2048,2,3.642484557
triangular,ec,2048,3,3.642604561
triangular,ec,2048,4,3.642514557
triangular,ec,2048,5,3.642374561
triangular,ec,2048,6,3.642374561
triangular,ec,2048,7,3.642464558
triangular,ec,2048,8,3.64239456
triangular,ec,2048,9,3.642474557
triangular,ec,2048,10,3.642344563
triangular,ec,2048,11,3.64270457
triangular,ec,2048,12,3.642714571
triangular,ec,2048,13,3.642504557
triangular,ec,2048,14,3.642634563
triangular,ec,2048,15,3.64258456
triangular,ec,2048,16,3.642414559
triangular,ec,2048,17,3.642504557
triangular,ec,2048,18,3.642434558
triangular,ec,2048,19,3.642334564
triangular,ec,2048,20,3.642494557
triangular,ec,2048,21,3.642524558
triangular,ec,2048,22,3.642614561
triangular,ec,2048,23,3.642714571
triangular,ec,2048,24,3.642664565
triangular,ec,2048,25,3.642524558
triangular,ec,2048,26,3.642534558
triangular,ec,2048,27,3.642534558
triangular,ec,2048,28,3.642524558
triangular,ec,2048,29,3.642484557
triangular,ec,2048,30,3.642474557
triangular,ec,2048,31,3.642404559
triangular,ec,2048,32,3.642434558
triangular,ec,2048,33,3.642494557
triangular,ec,2048,34,3.642444558
triangular,ec,2048,35,3.642574559
triangular,ec,2048,36,3.642744575
triangular,ec,2048,37,3.642574559
triangular,ec,2048,38,3.642564559
triangular,ec,2048,39,3.642554558
triangular,ec,2048,40,3.642714571
triangular,ec,2048,41,3.642424559
triangular,ec,2048,42,3.642504557
triangular,ec,2048,43,3.642464558
triangular,ec,2048,44,3.642294568
triangular,ec,2048,45,3.642284569
triangular,ec,2048,46,3.642614561
triangular,ec,2048,47,3.642414559
triangular,ec,2048,48,3.642664565
triangular,ec,2048,49,3.642664565
triangular,ec,2048,50,3.64227457
triangular,ec,2048,51,3.64239456
triangular,ec,2048,52,3.642694569
triangular,ec,2048,53,3.642634563
triangular,ec,2048,54,3.64258456
triangular,ec,2048,55,3.64259456
triangular,ec,2048,56,3.642374561
triangular,ec,2048,57,3.642534558
triangular,ec,2048,58,3.642364562
triangular,ec,2048,59,3.642554558
triangular,ec,2048,60,3.642634563
triangular,ec,2048,61,3.642514557
triangular,ec,2048,62,3.642644564
triangular,ec,2048,63,3.642644564
triangular,ec,2048,64,3.642424559
triangular,ec,2048,65,3.642684567
triangular,ec,2048,66,3.642504557
triangular,ec,2048,67,3.642414559
triangular,ec,2048,68,3.642404559
triangular,ec,2048,69,3.642304567
triangular,ec,2048,70,3.642414559
triangular,ec,2048,71,3.642564559
triangular,ec,2048,72,3.642414559
triangular,ec,2048,73,3.642484557
triangular,ec,2048,74,3.642644564
triangular,ec,2048,75,3.64239456
triangular,ec,2048,76,3.642554558
triangular,ec,2048,77,3.642434558
triangular,ec,2048,78,3.642514557
triangular,ec,2048,79,3.642494557
triangular,ec,2048,80,3.642654565
triangular,ec,2048,81,3.642544558
triangular,ec,2048,82,3.642534558
triangular,ec,2048,83,3.642494557
triangular,ec,2048,84,3.642534558
triangular,ec,2048,85,3.642734573
triangular,ec,2048,86,3.642684567
triangular,ec,2048,87,3.642314566
triangular,ec,2048,88,3.642514557
triangular,ec,2048,89,3.642514557
triangular,ec,2048,90,3.642634563
triangular,ec,2048,91,3.642754576
triangular,ec,2048,92,3.642424559
triangular,ec,2048,93,3.642504557
triangular,ec,2048,94,3.642554558
triangular,ec,2048,95,3.642424559
triangular,ec,2048,96,3.642564559
triangular,ec,2048,97,3.642534558
triangular,ec,2048,98,3.642614561
triangular,ec,2048,99,3.642574559
triangular,ec,2048,100,3.642434558
triangular,ec,2048,101,3.642464558
triangular,ec,2048,102,3.642624562
triangular,ec,2048,103,3.642344563
triangular,ec,2048,104,3.642444558
triangular,ec,2048,105,3.64258456
triangular,ec,2048,106,3.642564559
triangular,ec,2048,107,3.642654565
triangular,ec,2048,108,3.642524558
triangular,ec,2048,109,3.642414559
triangular,ec,2048,110,3.642644564
triangular,ec,2048,111,3.642634563
triangular,ec,2048,112,3.642624562
triangular,ec,2048,113,3.642464558
triangular,ec,2048,114,3.642664565
triangular,ec,2048,115,3.642604561
triangular,ec,2048,116,3.64259456
triangular,ec,2048,117,3.642534558
triangular,ec,2048,118,3.642574559
triangular,ec,2048,119,3.642564559
triangular,ec,2048,120,3.642534558
triangular,ec,2048,121,3.642494557
triangular,ec,2048,122,3.64270457
triangular,ec,2048,123,3.64258456
triangular,ec,2048,124,3.642644564
triangular,ec,2048,125,3.642564559
triangular,ec,2048,126,3.64239456
triangular,ec,2048,127,3.64270457
triangular,ec,2048,128,3.64239456
triangular,ec,2048,129,3.642514557
triangular,ec,2048,130,3.642604561
triangular,ec,2048,131,3.642604561
triangular,ec,2048,132,3.642444558
triangular,ec,2048,133,3.642374561
triangular,ec,2048,134,3.642424559
triangular,ec,2048,135,3.642524558
triangular,ec,2048,136,3.642524558
triangular,ec,2048,137,3.642364562
triangular,ec,2048,138,3.642434558
triangular,ec,2048,139,3.64259456
triangular,ec,2048,140,3.642434558
triangular,ec,2048,141,3.642474557
triangular,ec,2048,142,3.642404559
triangular,ec,2048,143,3.642534558
triangular,ec,2048,144,3.642674566
triangular,ec,2048,145,3.642524558
triangular,ec,2048,146,3.642444558
triangular,ec,2048,147,3.64270457
triangular,ec,2048,148,3.642474557
triangular,ec,2048,149,3.642544558
triangular,ec,2048,150,3.64258456
triangular,ec,2048,151,3.64258456
triangular,ec,2048,152,3.642494557
triangular,ec,2048,153,3.642564559
triangular,ec,2048,154,3.642824588
triangular,ec,2048,155,3.642634563
triangular,ec,2048,156,3.642574559
triangular,ec,2048,157,3.642634563
triangular,ec,2048,158,3.642554558
triangular,ec,2048,159,3.642504557
triangular,ec,2048,160,3.642474557
triangular,ec,2048,161,3.642494557
triangular,ec,2048,162,3.642504557
triangular,ec,2048,163,3.64270457
triangular,ec,2048,164,3.642544558
triangular,ec,2048,165,3.642644564
triangular,ec,2048,166,3.64258456
triangular,ec,2048,167,3.642484557
triangular,ec,2048,168,3.642674566
triangular,ec,2048,169,3.64238456
triangular,ec,2048,170,3.642494557
triangular,ec,2048,171,3.642444558
triangular,ec,2048,172,3.642494557
triangular,ec,2048,173,3.642524558
triangular,ec,2048,174,3.642694569
triangular,ec,2048,175,3.642684567
triangular,ec,2048,176,3.642684567
triangular,ec,2048,177,3.64238456
triangular,ec,2048,178,3.642714571
triangular,ec,2048,179,3.642344563
triangular,ec,2048,180,3.642544558
triangular,ec,2048,181,3.64238456
triangular,ec,2048,182,3.642544558
triangular,ec,2048,183,3.642494557
triangular,ec,2048,184,3.642494557
triangular,ec,2048,185,3.642434558
triangular,ec,2048,186,3.642604561
triangular,ec,2048,187,3.642404559
triangular,ec,2048,188,3.64258456
triangular,ec,2048,189,3.642514557
triangular,ec,2048,190,3.642564559
triangular,ec,2048,191,3.642644564
triangular,ec,2048,192,3.642474557
triangular,ec,2048,193,3.642674566
triangular,ec,2048,194,3.642484557
triangular,ec,2048,195,3.642494557
triangular,ec,2048,196,3.642724572
triangular,ec,2048,197,3.642544558
triangular,ec,2048,198,3.642874597
triangular,ec,2048,199,3.642644564
triangular,ec,3072,0,3.641984628
triangular,ec,3072,1,3.642244574
triangular,ec,3072,2,3.64220458
triangular,ec,3072,3,3.642264572
triangular,ec,3072,4,3.641994625
triangular,ec,3072,5,3.64214459
triangular,ec,3072,6,3.642254573
triangular,ec,3072,7,3.642084603
triangular,ec,3072,8,3.642094601
triangular,ec,3072,9,3.641914649
triangular,ec,3072,10,3.641994625
triangular,ec,3072,11,3.642154589
triangular,ec,3072,12,3.642094601
triangular,ec,3072,13,3.642044612
triangular,ec,3072,14,3.641924646
triangular,ec,3072,15,3.642084603
triangular,ec,3072,16,3.642124594
triangular,ec,3072,17,3.642094601
triangular,ec,3072,18,3.642284569
triangular,ec,3072,19,3.642104599
triangular,ec,3072,20,3.642024617
triangular,ec,3072,21,3.642124594
triangular,ec,3072,22,3.642084603
triangular,ec,3072,23,3.641974631
triangular,ec,3072,24,3.642164587
triangular,ec,3072,25,3.641954637
triangular,ec,3072,26,3.641964634
triangular,ec,3072,27,3.642094601
triangular,ec,3072,28,3.642074605
triangular,ec,3072,29,3.642194582
triangular,ec,3072,30,3.642094601
triangular,ec,3072,31,3.641864665
triangular,ec,3072,32,3.642164587
triangular,ec,3072,33,3.642034615
triangular,ec,3072,34,3.642114596
triangular,ec,3072,35,3.642094601
triangular,ec,3072,36,3.642094601
triangular,ec,3072,37,3.642294568
triangular,ec,3072,38,3.642254573
triangular,ec,3072,39,3.64201462
triangular,ec,3072,40,3.64227457
triangular,ec,3072,41,3.641954637
triangular,ec,3072,42,3.642164587
triangular,ec,3072,43,3.642024617
triangular,ec,3072,44,3.642184583
triangular,ec,3072,45,3.64227457
triangular,ec,3072,46,3.642184583
triangular,ec,3072,47,3.64227457
triangular,ec,3072,48,3.64214459
triangular,ec,3072,49,3.642134592
triangular,ec,3072,50,3.64201462
triangular,ec,3072,51,3.642194582
triangular,ec,3072,52,3.642094601
triangular,ec,3072,53,3.642194582
triangular,ec,3072,54,3.642074605
triangular,ec,3072,55,3.642294568
triangular,ec,3072,56,3.642164587
triangular,ec,3072,57,3.642094601
triangular,ec,3072,58,3.642084603
triangular,ec,3072,59,3.642134592
triangular,ec,3072,60,3.642124594
triangular,ec,3072,61,3.641954637
triangular,ec,3072,62,3.64205461
triangular,ec,3072,63,3.642154589
triangular,ec,3072,64,3.642124594
triangular,ec,3072,65,3.641964634
triangular,ec,3072,66,3.642334564
triangular,ec,3072,67,3.642234576
triangular,ec,3072,68,3.642154589
triangular,ec,3072,69,3.642244574
triangular,ec,3072,70,3.642174585
triangular,ec,3072,71,3.642044612
triangular,ec,3072,72,3.64205461
triangular,ec,3072,73,3.642094601
triangular,ec,3072,74,3.642124594
triangular,ec,3072,75,3.642104599
triangular,ec,3072,76,3.642174585
triangular,ec,3072,77,3.642164587
triangular,ec,3072,78,3.642244574
triangular,ec,3072,79,3.642324565
triangular,ec,3072,80,3.642314566
triangular,ec,3072,81,3.642164587
triangular,ec,3072,82,3.642074605
triangular,ec,3072,83,3.642114596
triangular,ec,3072,84,3.642254573
triangular,ec,3072,85,3.64201462
triangular,ec,3072,86,3.642224577
triangular,ec,3072,87,3.642044612
triangular,ec,3072,88,3.642374561
triangular,ec,3072,89,3.642184583
triangular,ec,3072,90,3.64201462
triangular,ec,3072,91,3.642004623
triangular,ec,3072,92,3.642224577
triangular,ec,3072,93,3.642084603
triangular,ec,3072,94,3.642064608
triangular,ec,3072,95,3.642124594
triangular,ec,3072,96,3.642064608
triangular,ec,3072,97,3.641934643
triangular,ec,3072,98,3.642134592
triangular,ec,3072,99,3.642034615
triangular,ec,3072,100,3.642104599
triangular,ec,3072,101,3.642074605
triangular,ec,3072,102,3.642044612
triangular,ec,3072,103,3.642164587
triangular,ec,3072,104,3.642074605
triangular,ec,3072,105,3.642174585
triangular,ec,3072,106,3.642254573
triangular,ec,3072,107,3.642074605
triangular,ec,3072,108,3.642184583
triangular,ec,3072,109,3.642174585
triangular,ec,3072,110,3.64205461
triangular,ec,3072,111,3.642224577
triangular,ec,3072,112,3.642174585
triangular,ec,3072,113,3.642244574
triangular,ec,3072,114,3.642114596
triangular,ec,3072,115,3.642044612
triangular,ec,3072,116,3.642094601
triangular,ec,3072,117,3.642224577
triangular,ec,3072,118,3.642164587
triangular,ec,3072,119,3.642104599
triangular,ec,3072,120,3.64205461
triangular,ec,3072,121,3.642314566
triangular,ec,3072,122,3.642084603
triangular,ec,3072,123,3.642114596
triangular,ec,3072,124,3.641964634
triangular,ec,3072,125,3.641974631
triangular,ec,3072,126,3.642084603
triangular,ec,3072,127,3.642124594
triangular,ec,3072,128,3.64220458
triangular,ec,3072,129,3.642174585
triangular,ec,3072,130,3.642114596
triangular,ec,3072,131,3.642004623
triangular,ec,3072,132,3.642034615
triangular,ec,3072,133,3.642154589
triangular,ec,3072,134,3.642064608
triangular,ec,3072,135,3.64214459
triangular,ec,3072,136,3.642154589
triangular,ec,3072,137,3.642074605
triangular,ec,3072,138,3.64205461
triangular,ec,3072,139,3.642184583
triangular,ec,3072,140,3.642184583
triangular,ec,3072,141,3.641934643
triangular,ec,3072,142,3.642184583
triangular,ec,3072,143,3.642104599
triangular,ec,3072,144,3.642064608
triangular,ec,3072,145,3.642074605
triangular,ec,3072,146,3.642044612
triangular,ec,3072,147,3.642184583
triangular,ec,3072,148,3.642044612
triangular,ec,3072,149,3.642344563
triangular,ec,3072,150,3.641974631
triangular,ec,3072,151,3.642174585
triangular,ec,3072,152,3.642034615
triangular,ec,3072,153,3.642344563
triangular,ec,3072,154,3.642124594
triangular,ec,3072,155,3.642124594
triangular,ec,3072,156,3.641974631
triangular,ec,3072,157,3.64201462
triangular,ec,3072,158,3.64205461
triangular,ec,3072,159,3.642004623
triangular,ec,3072,160,3.641804687
triangular,ec,3072,161,3.64220458
triangular,ec,3072,162,3.642364562
triangular,ec,3072,163,3.642094601
triangular,ec,3072,164,3.642264572
triangular,ec,3072,165,3.642174585
triangular,ec,3072,166,3.642094601
triangular,ec,3072,167,3.642064608
triangular,ec,3072,168,3.642244574
triangular,ec,3072,169,3.642004623
triangular,ec,3072,170,3.641924646
triangular,ec,3072,171,3.642124594
triangular,ec,3072,172,3.64227457
triangular,ec,3072,173,3.642164587
triangular,ec,3072,174,3.642194582
triangular,ec,3072,175,3.642004623
triangular,ec,3072,176,3.642114596
triangular,ec,3072,177,3.642104599
triangular,ec,3072,178,3.642084603
triangular,ec,3072,179,3.642134592
triangular,ec,3072,180,3.642104599
triangular,ec,3072,181,3.642264572
triangular,ec,3072,182,3.642304567
triangular,ec,3072,183,3.641994625
triangular,ec,3072,184,3.642164587
triangular,ec,3072,185,3.64201462
triangular,ec,3072,186,3.64205461
triangular,ec,3072,187,3.642194582
triangular,ec,3072,188,3.64205461
triangular,ec,3072,189,3.642004623
triangular,ec,3072,190,3.64220458
triangular,ec,3072,191,3.642104599
triangular,ec,3072,192,3.642304567
triangular,ec,3072,193,3.641874662
triangular,ec,3072,194,3.64220458
triangular,ec,3072,195,3.64220458
triangular,ec,3072,196,3.642104599
triangular,ec,3072,197,3.641874662
triangular,ec,3072,198,3.642074605
triangular,ec,3072,199,3.642044612
